Store Name,Customer #,Billing Document #,Billing Document Date,PO #,Season Description,Billing Document Type,Billing Document Status,Total,Delivery #
BANNER'S HALLMARK SHOP 47,1000019864,5057960985,10/13/2025,Missing Carton,,Credit Memo,OPEN,"$-1,761.00",
BANNER'S HALLMARK SHOP 47,1000019864,5057661753,10/08/2025,,CHRISTMAS,Invoice,OPEN,$124.00,4013077823
BANNER'S HALLMARK SHOP 47,1000019864,5057570977,10/07/2025,,HLWN EID(RAMADN),Invoice,OPEN,$17.00,4013068515
BANNER'S HALLMARK SHOP 47,1000019864,5057467047,10/06/2025,OMNI-SFS,,Credit Memo,OPEN,$-29.98,
BANNER'S HALLMARK SHOP 47,1000019864,5057467051,10/06/2025,R001894639,,Credit Memo,OPEN,$-333.54,
BANNER'S HALLMARK SHOP 47,1000019864,5057525615,10/06/2025,,HLWN EID(RAMADN),Invoice,OPEN,$179.52,4013068514
BANNER'S HALLMARK SHOP 47,1000019864,5057333938,10/03/2025,,EVERYDAY,Invoice,OPEN,$25.70,4013065723
BANNER'S HALLMARK SHOP 47,1000019864,5057336350,10/03/2025,,HANUKKAH,Invoice,OPEN,"$4,144.28",4013020384
BANNER'S HALLMARK SHOP 47,1000019864,5057336941,10/03/2025,,CHRISTMAS,Invoice,OPEN,"$13,849.92",4013020380
BANNER'S HALLMARK SHOP 47,1000019864,5057265085,10/02/2025,,EVERYDAY,Invoice,OPEN,$300.70,4013020385
BANNER'S HALLMARK SHOP 47,1000019864,5057265086,10/02/2025,,EVERYDAY,Invoice,OPEN,$144.00,4013020385
BANNER'S HALLMARK SHOP 47,1000019864,5057265087,10/02/2025,,EVERYDAY,Invoice,OPEN,"$7,072.12",4013020385
BANNER'S HALLMARK SHOP 47,1000019864,5057265922,10/02/2025,,CHRISTMAS,Invoice,OPEN,"$17,898.42",4013020377
BANNER'S HALLMARK SHOP 47,1000019864,5057269198,10/02/2025,,CHRISTMAS,Invoice,OPEN,$468.00,4013032096
BANNER'S HALLMARK SHOP 47,1000019864,5057269751,10/02/2025,,EVERYDAY,Invoice,OPEN,"$4,288.71",4013020383
BANNER'S HALLMARK SHOP 47,1000019864,5057269752,10/02/2025,,EVERYDAY,Invoice,OPEN,$9.31,4013020383
BANNER'S HALLMARK SHOP 47,1000019864,5057332534,10/02/2025,,CHRISTMAS,Invoice,OPEN,"$10,576.39",4013020382
BANNER'S HALLMARK SHOP 47,1000019864,5057332543,10/02/2025,,CHRISTMAS,Invoice,OPEN,"$2,302.00",4013020387
BANNER'S HALLMARK SHOP 47,1000019864,5057198201,10/01/2025,,CHRISTMAS,Invoice,OPEN,"$4,093.59",4013020379
BANNER'S HALLMARK SHOP 47,1000019864,5057198205,10/01/2025,,EVERYDAY,Invoice,OPEN,$14.28,4013020379
BANNER'S HALLMARK SHOP 47,1000019864,5057198992,10/01/2025,,CHRISTMAS,Invoice,OPEN,"$6,841.71",4013022083
BANNER'S HALLMARK SHOP 47,1000019864,5057199767,10/01/2025,,HLWN EID(RAMADN),Invoice,OPEN,"$3,371.48",4013020378
BANNER'S HALLMARK SHOP 47,1000019864,5057199768,10/01/2025,,THANKSGIVING,Invoice,OPEN,$566.29,4013020378
BANNER'S HALLMARK SHOP 47,1000019864,5057199769,10/01/2025,,JEWISH NEW YEAR,Invoice,OPEN,"$1,328.10",4013029104
BANNER'S HALLMARK SHOP 47,1000019864,5057199770,10/01/2025,,THANKSGIVING,Invoice,OPEN,$776.30,4013029104
BANNER'S HALLMARK SHOP 47,1000019864,5057267360,10/01/2025,OCT WINNG FEE,,Debit Memo,PAID,$296.00,
BANNER'S HALLMARK SHOP 47,1000019864,5057267365,10/01/2025,Oct Smartlync Fee,,Debit Memo,PAID,$30.00,
BANNER'S HALLMARK SHOP 48,1000008399,5059115094,10/30/2025,,CHRISTMAS,Invoice,OPEN,$827.52,4013270234
BANNER'S HALLMARK SHOP 48,1000008399,5059056945,10/29/2025,,CHRISTMAS,Invoice,OPEN,$68.00,4013270233
BANNER'S HALLMARK SHOP 48,1000008399,5058843063,10/27/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-161.37,
BANNER'S HALLMARK SHOP 48,1000008399,5058843069,10/27/2025,OMNI-SFS,,Credit Memo,OPEN,$-815.33,
BANNER'S HALLMARK SHOP 48,1000008399,5058843076,10/27/2025,R001897285,,Credit Memo,OPEN,$-608.21,
BANNER'S HALLMARK SHOP 48,1000008399,5058713665,10/24/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$197.06,
BANNER'S HALLMARK SHOP 48,1000008399,5058952565,10/24/2025,1.02326E+12,,Credit Memo,OPEN,$-70.97,
BANNER'S HALLMARK SHOP 48,1000008399,5058375626,10/20/2025,R001896170,,Credit Memo,OPEN,"$-1,149.09",
BANNER'S HALLMARK SHOP 48,1000008399,5058375632,10/20/2025,OMNI-SFS,,Credit Memo,OPEN,$-718.08,
BANNER'S HALLMARK SHOP 48,1000008399,5058375637,10/20/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-336.03,
BANNER'S HALLMARK SHOP 48,1000008399,5058437299,10/20/2025,VIP KIT,CHRISTMAS,Invoice,OPEN,"$1,620.00",4013159868
BANNER'S HALLMARK SHOP 48,1000008399,5058242324,10/17/2025,VIP KIT,CHRISTMAS,Invoice,OPEN,$540.00,4013159867
BANNER'S HALLMARK SHOP 48,1000008399,5058242472,10/17/2025,Filling Error,,Credit Memo,OPEN,$-28.88,
BANNER'S HALLMARK SHOP 48,1000008399,5058242479,10/17/2025,Filling Error,,Credit Memo,OPEN,$-24.00,
BANNER'S HALLMARK SHOP 48,1000008399,5058242481,10/17/2025,Filling Error,,Credit Memo,OPEN,$-128.00,
BANNER'S HALLMARK SHOP 48,1000008399,5058287158,10/17/2025,,CHRISTMAS,Invoice,OPEN,$56.20,4013149977
BANNER'S HALLMARK SHOP 48,1000008399,5058177054,10/16/2025,10/2025 GC FEE,,Debit Memo,PAID,$475.00,
BANNER'S HALLMARK SHOP 48,1000008399,5058115045,10/15/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$582.08,
BANNER'S HALLMARK SHOP 48,1000008399,5058025930,10/14/2025,,CHRISTMAS,Invoice,OPEN,$234.00,4013149898
BANNER'S HALLMARK SHOP 48,1000008399,5057903580,10/13/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-43.19,
BANNER'S HALLMARK SHOP 48,1000008399,5057903588,10/13/2025,OMNI-SFS,,Credit Memo,OPEN,$-564.87,
BANNER'S HALLMARK SHOP 48,1000008399,5057903591,10/13/2025,R001895052,,Credit Memo,OPEN,"$-1,783.34",
BANNER'S HALLMARK SHOP 48,1000008399,5057959712,10/13/2025,,CHRISTMAS,Invoice,OPEN,$680.00,4013138483
BANNER'S HALLMARK SHOP 48,1000008399,5057788600,10/10/2025,,HLWN EID(RAMADN),Invoice,OPEN,$13.00,4013069249
BANNER'S HALLMARK SHOP 48,1000008399,5057788611,10/10/2025,,THANKSGIVING,Invoice,OPEN,$8.60,4013069249
BANNER'S HALLMARK SHOP 48,1000008399,5057657982,10/08/2025,,CHRISTMAS,Invoice,OPEN,$78.00,4013077800
BANNER'S HALLMARK SHOP 48,1000008399,5057662056,10/08/2025,HMK+ Memberships - SEPT 2025,,Credit Memo,OPEN,$-25.00,
BANNER'S HALLMARK SHOP 48,1000008399,5057465980,10/06/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-56.75,
BANNER'S HALLMARK SHOP 48,1000008399,5057465987,10/06/2025,R001893935,,Credit Memo,OPEN,$-495.67,
BANNER'S HALLMARK SHOP 48,1000008399,5057465992,10/06/2025,OMNI-SFS,,Credit Memo,OPEN,$-93.68,
BANNER'S HALLMARK SHOP 48,1000008399,5057525923,10/06/2025,,EVERYDAY,Invoice,OPEN,"$1,601.64",4013058569
BANNER'S HALLMARK SHOP 48,1000008399,5057525924,10/06/2025,,EVERYDAY,Invoice,OPEN,$9.32,4013058569
BANNER'S HALLMARK SHOP 48,1000008399,5057334191,10/03/2025,,EVERYDAY,Invoice,OPEN,$25.70,4013065700
BANNER'S HALLMARK SHOP 48,1000008399,5057265623,10/02/2025,,JEWISH NEW YEAR,Invoice,OPEN,"$1,146.10",4013029095
BANNER'S HALLMARK SHOP 48,1000008399,5057265624,10/02/2025,,THANKSGIVING,Invoice,OPEN,"$1,123.90",4013029095
BANNER'S HALLMARK SHOP 48,1000008399,5057266071,10/02/2025,,HLWN EID(RAMADN),Invoice,OPEN,"$31,266.42",4013020620
BANNER'S HALLMARK SHOP 48,1000008399,5057269171,10/02/2025,,CHRISTMAS,Invoice,OPEN,"$5,800.29",4013020623
BANNER'S HALLMARK SHOP 48,1000008399,5057269176,10/02/2025,,HANUKKAH,Invoice,OPEN,"$3,886.28",4013020624
BANNER'S HALLMARK SHOP 48,1000008399,5057332220,10/02/2025,,CHRISTMAS,Invoice,OPEN,"$9,680.71",4013020622
BANNER'S HALLMARK SHOP 48,1000008399,5057332230,10/02/2025,,EVERYDAY,Invoice,OPEN,$307.84,4013020625
BANNER'S HALLMARK SHOP 48,1000008399,5057332233,10/02/2025,,EVERYDAY,Invoice,OPEN,$144.00,4013020625
BANNER'S HALLMARK SHOP 48,1000008399,5057332250,10/02/2025,,EVERYDAY,Invoice,OPEN,"$7,121.27",4013020625
BANNER'S HALLMARK SHOP 48,1000008399,5057332278,10/02/2025,,CHRISTMAS,Invoice,OPEN,"$2,352.00",4013020627
BANNER'S HALLMARK SHOP 48,1000008399,5057332284,10/02/2025,,CHRISTMAS,Invoice,OPEN,$599.00,4013030518
BANNER'S HALLMARK SHOP 48,1000008399,5057332292,10/02/2025,,CHRISTMAS,Invoice,OPEN,"$1,312.00",4013032085
BANNER'S HALLMARK SHOP 48,1000008399,5057332293,10/02/2025,,EVERYDAY,Invoice,OPEN,$14.27,4013058570
BANNER'S HALLMARK SHOP 48,1000008399,5057198505,10/01/2025,,CHRISTMAS,Invoice,OPEN,"$4,103.95",4013020618
BANNER'S HALLMARK SHOP 48,1000008399,5057199096,10/01/2025,,HLWN EID(RAMADN),Invoice,OPEN,"$3,712.50",4013020617
BANNER'S HALLMARK SHOP 48,1000008399,5057199098,10/01/2025,,THANKSGIVING,Invoice,OPEN,$588.81,4013020617
BANNER'S HALLMARK SHOP 48,1000008399,5057199099,10/01/2025,,CHRISTMAS,Invoice,OPEN,"$3,756.91",4013022107
BANNER'S HALLMARK SHOP 48,1000008399,5057263854,10/01/2025,,CHRISTMAS,Invoice,OPEN,"$14,165.10",4013020619
BANNER'S HALLMARK SHOP 48,1000008399,5057266871,10/01/2025,OCT WINNG FEE,,Debit Memo,PAID,$296.00,
BANNER'S HALLMARK SHOP 48,1000008399,5057266879,10/01/2025,Oct Smartlync Fee,,Debit Memo,PAID,$30.00,
BANNER'S HALLMARK SHOP 49,1000054183,5059047706,10/29/2025,,CHRISTMAS,Invoice,OPEN,$106.00,4013270297
BANNER'S HALLMARK SHOP 49,1000054183,5058844637,10/27/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-48.75,
BANNER'S HALLMARK SHOP 49,1000054183,5058844644,10/27/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-201.41,
BANNER'S HALLMARK SHOP 49,1000054183,5058844648,10/27/2025,R001898080,,Credit Memo,OPEN,$-652.78,
BANNER'S HALLMARK SHOP 49,1000054183,5058844656,10/27/2025,OMNI-SFS,,Credit Memo,OPEN,"$-1,988.54",
BANNER'S HALLMARK SHOP 49,1000054183,5058710018,10/24/2025,VIP KIT,CHRISTMAS,Invoice,OPEN,$180.00,4013160893
BANNER'S HALLMARK SHOP 49,1000054183,5058714087,10/24/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$147.08,
BANNER'S HALLMARK SHOP 49,1000054183,5058634121,10/22/2025,,CHRISTMAS,Invoice,OPEN,$448.24,4013213730
BANNER'S HALLMARK SHOP 49,1000054183,5058485339,10/21/2025,Damaged defective,,Credit Memo,OPEN,$-169.00,
BANNER'S HALLMARK SHOP 49,1000054183,5058377191,10/20/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-126.61,
BANNER'S HALLMARK SHOP 49,1000054183,5058377197,10/20/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-25.50,
BANNER'S HALLMARK SHOP 49,1000054183,5058377201,10/20/2025,R001896970,,Credit Memo,OPEN,$-897.76,
BANNER'S HALLMARK SHOP 49,1000054183,5058377205,10/20/2025,OMNI-SFS,,Credit Memo,OPEN,"$-1,558.77",
BANNER'S HALLMARK SHOP 49,1000054183,5058242059,10/17/2025,VIP KIT,CHRISTMAS,Invoice,OPEN,$540.00,4013160894
BANNER'S HALLMARK SHOP 49,1000054183,5058177783,10/16/2025,10/2025 GC FEE,,Debit Memo,PAID,$475.00,
BANNER'S HALLMARK SHOP 49,1000054183,5058114028,10/15/2025,,CHRISTMAS,Invoice,OPEN,$188.00,4013149873
BANNER'S HALLMARK SHOP 49,1000054183,5058115590,10/15/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$260.21,
BANNER'S HALLMARK SHOP 49,1000054183,5058174210,10/15/2025,,CHRISTMAS,Invoice,OPEN,$56.20,4013150009
BANNER'S HALLMARK SHOP 49,1000054183,5058025565,10/14/2025,CASH,,Credit Memo,OPEN,$-10.00,
BANNER'S HALLMARK SHOP 49,1000054183,5057905096,10/13/2025,OMNI-SFS,,Credit Memo,OPEN,$-753.27,
BANNER'S HALLMARK SHOP 49,1000054183,5057905100,10/13/2025,R001895849,,Credit Memo,OPEN,"$-1,643.37",
BANNER'S HALLMARK SHOP 49,1000054183,5057905106,10/13/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-132.76,
BANNER'S HALLMARK SHOP 49,1000054183,5057959270,10/13/2025,,CHRISTMAS,Invoice,OPEN,$554.00,4013138485
BANNER'S HALLMARK SHOP 49,1000054183,5057782736,10/10/2025,,CHRISTMAS,Invoice,OPEN,"$9,161.75",4013020454
BANNER'S HALLMARK SHOP 49,1000054183,5057782737,10/10/2025,,CHRISTMAS,Invoice,OPEN,"$6,144.91",4013020455
BANNER'S HALLMARK SHOP 49,1000054183,5057782738,10/10/2025,,EVERYDAY,Invoice,OPEN,$9.22,4013020455
BANNER'S HALLMARK SHOP 49,1000054183,5057782739,10/10/2025,,CHRISTMAS,Invoice,OPEN,"$3,400.14",4013020456
BANNER'S HALLMARK SHOP 49,1000054183,5057658798,10/08/2025,,CHRISTMAS,Invoice,OPEN,$78.00,4013077836
BANNER'S HALLMARK SHOP 49,1000054183,5057570624,10/07/2025,,CHRISTMAS,Invoice,OPEN,$19.20,4013079052
BANNER'S HALLMARK SHOP 49,1000054183,5057572926,10/07/2025,,HLWN EID(RAMADN),Invoice,OPEN,$15.60,4013069173
BANNER'S HALLMARK SHOP 49,1000054183,5057572927,10/07/2025,,THANKSGIVING,Invoice,OPEN,$4.60,4013069173
BANNER'S HALLMARK SHOP 49,1000054183,5057467226,10/06/2025,OMNI-SFS,,Credit Memo,OPEN,$-281.16,
BANNER'S HALLMARK SHOP 49,1000054183,5057467231,10/06/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-19.19,
BANNER'S HALLMARK SHOP 49,1000054183,5057467236,10/06/2025,R001894735,,Credit Memo,OPEN,$-306.83,
BANNER'S HALLMARK SHOP 49,1000054183,5057566903,10/06/2025,,HLWN EID(RAMADN),Invoice,OPEN,$83.24,4013079037
BANNER'S HALLMARK SHOP 49,1000054183,5057334017,10/03/2025,,EVERYDAY,Invoice,OPEN,$25.46,4013065728
BANNER'S HALLMARK SHOP 49,1000054183,5057335467,10/03/2025,,CHRISTMAS,Invoice,OPEN,$449.00,4013030528
BANNER'S HALLMARK SHOP 49,1000054183,5057399680,10/03/2025,,CHRISTMAS,Invoice,OPEN,"$2,857.50",4013031959
BANNER'S HALLMARK SHOP 49,1000054183,5057265114,10/02/2025,,EVERYDAY,Invoice,OPEN,$157.50,4013020457
BANNER'S HALLMARK SHOP 49,1000054183,5057265115,10/02/2025,,EVERYDAY,Invoice,OPEN,$144.00,4013020457
BANNER'S HALLMARK SHOP 49,1000054183,5057265116,10/02/2025,,EVERYDAY,Invoice,OPEN,"$5,896.92",4013020457
BANNER'S HALLMARK SHOP 49,1000054183,5057266018,10/02/2025,,CHRISTMAS,Invoice,OPEN,"$26,548.23",4013020452
BANNER'S HALLMARK SHOP 49,1000054183,5057266157,10/02/2025,,HLWN EID(RAMADN),Invoice,OPEN,$40.50,4013058661
BANNER'S HALLMARK SHOP 49,1000054183,5057332577,10/02/2025,,CHRISTMAS,Invoice,OPEN,"$2,264.00",4013020459
BANNER'S HALLMARK SHOP 49,1000054183,5057332582,10/02/2025,,CHRISTMAS,Invoice,OPEN,$963.00,4013032104
BANNER'S HALLMARK SHOP 49,1000054183,5057198259,10/01/2025,,CHRISTMAS,Invoice,OPEN,"$3,782.33",4013020450
BANNER'S HALLMARK SHOP 49,1000054183,5057198261,10/01/2025,,EVERYDAY,Invoice,OPEN,$14.15,4013020450
BANNER'S HALLMARK SHOP 49,1000054183,5057198929,10/01/2025,,HLWN EID(RAMADN),Invoice,OPEN,"$2,778.68",4013020449
BANNER'S HALLMARK SHOP 49,1000054183,5057198933,10/01/2025,,THANKSGIVING,Invoice,OPEN,$477.77,4013020449
BANNER'S HALLMARK SHOP 49,1000054183,5057198937,10/01/2025,,CHRISTMAS,Invoice,OPEN,"$3,656.68",4013022084
BANNER'S HALLMARK SHOP 49,1000054183,5057200137,10/01/2025,,HLWN EID(RAMADN),Invoice,OPEN,$949.20,4013029119
BANNER'S HALLMARK SHOP 49,1000054183,5057200141,10/01/2025,,THANKSGIVING,Invoice,OPEN,$869.20,4013029119
BANNER'S HALLMARK SHOP 49,1000054183,5057263886,10/01/2025,,CHRISTMAS,Invoice,OPEN,"$12,282.12",4013020451
BANNER'S HALLMARK SHOP 49,1000054183,5057267639,10/01/2025,OCT WINNG FEE,,Debit Memo,PAID,$296.00,
BANNER'S HALLMARK SHOP 49,1000054183,5057267646,10/01/2025,Oct Smartlync Fee,,Debit Memo,PAID,$30.00,
BANNER'S HALLMARK SHOP 50,1000003575,5059185449,10/31/2025,Damaged/Defective,,Credit Memo,OPEN,$-119.00,
BANNER'S HALLMARK SHOP 50,1000003575,5059056118,10/29/2025,,CHRISTMAS,Invoice,OPEN,$448.24,4013270166
BANNER'S HALLMARK SHOP 50,1000003575,5058842800,10/27/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-102.76,
BANNER'S HALLMARK SHOP 50,1000003575,5058842804,10/27/2025,OMNI-SFS,,Credit Memo,OPEN,$-359.38,
BANNER'S HALLMARK SHOP 50,1000003575,5058842807,10/27/2025,R001897035,,Credit Memo,OPEN,$-362.50,
BANNER'S HALLMARK SHOP 50,1000003575,5058713615,10/24/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$147.08,
BANNER'S HALLMARK SHOP 50,1000003575,5058375320,10/20/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-185.91,
BANNER'S HALLMARK SHOP 50,1000003575,5058375323,10/20/2025,R001895914,,Credit Memo,OPEN,$-740.04,
BANNER'S HALLMARK SHOP 50,1000003575,5058375326,10/20/2025,OMNI-SFS,,Credit Memo,OPEN,$-289.03,
BANNER'S HALLMARK SHOP 50,1000003575,5058178062,10/16/2025,10/2025 GC FEE,,Debit Memo,PAID,$475.00,
BANNER'S HALLMARK SHOP 50,1000003575,5058178797,10/16/2025,VIP KIT,CHRISTMAS,Invoice,OPEN,$180.00,4013161506
BANNER'S HALLMARK SHOP 50,1000003575,5058113678,10/15/2025,,CHRISTMAS,Invoice,OPEN,$188.00,4013149892
BANNER'S HALLMARK SHOP 50,1000003575,5058114941,10/15/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$295.53,
BANNER'S HALLMARK SHOP 50,1000003575,5058173734,10/15/2025,,CHRISTMAS,Invoice,OPEN,$56.20,4013149985
BANNER'S HALLMARK SHOP 50,1000003575,5058173735,10/15/2025,VIP KIT,CHRISTMAS,Invoice,OPEN,$540.00,4013161507
BANNER'S HALLMARK SHOP 50,1000003575,5057903149,10/13/2025,R001894800,,Credit Memo,OPEN,"$-1,317.60",
BANNER'S HALLMARK SHOP 50,1000003575,5057903154,10/13/2025,OMNI-SFS,,Credit Memo,OPEN,$-179.49,
BANNER'S HALLMARK SHOP 50,1000003575,5057903157,10/13/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-37.58,
BANNER'S HALLMARK SHOP 50,1000003575,5057959150,10/13/2025,,CHRISTMAS,Invoice,OPEN,$554.00,4013138460
BANNER'S HALLMARK SHOP 50,1000003575,5057905805,10/12/2025,,CHRISTMAS,Invoice,OPEN,"$3,086.81",4013079045
BANNER'S HALLMARK SHOP 50,1000003575,5057725260,10/09/2025,,CHRISTMAS,Invoice,OPEN,$276.40,4013128731
BANNER'S HALLMARK SHOP 50,1000003575,5057658385,10/08/2025,,EVERYDAY,Invoice,OPEN,$14.15,4013084131
BANNER'S HALLMARK SHOP 50,1000003575,5057662040,10/08/2025,HMK+ Memberships - SEPT 2025,,Credit Memo,OPEN,$-20.00,
BANNER'S HALLMARK SHOP 50,1000003575,5057569610,10/07/2025,,CHRISTMAS,Invoice,OPEN,$27.00,4013079059
BANNER'S HALLMARK SHOP 50,1000003575,5057570555,10/07/2025,,CHRISTMAS,Invoice,OPEN,$124.00,4013079047
BANNER'S HALLMARK SHOP 50,1000003575,5057570903,10/07/2025,,THANKSGIVING,Invoice,OPEN,$8.60,4013068522
BANNER'S HALLMARK SHOP 50,1000003575,5057570904,10/07/2025,,HLWN EID(RAMADN),Invoice,OPEN,$20.00,4013068522
BANNER'S HALLMARK SHOP 50,1000003575,5057570907,10/07/2025,,CHRISTMAS,Invoice,OPEN,$30.00,4013079060
BANNER'S HALLMARK SHOP 50,1000003575,5057572909,10/07/2025,,HLWN EID(RAMADN),Invoice,OPEN,$651.00,4013079046
BANNER'S HALLMARK SHOP 50,1000003575,5057465729,10/06/2025,OMNI-SFS,,Credit Memo,OPEN,$-25.86,
BANNER'S HALLMARK SHOP 50,1000003575,5057465732,10/06/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-7.99,
BANNER'S HALLMARK SHOP 50,1000003575,5057465735,10/06/2025,R001893686,,Credit Memo,OPEN,$-349.57,
BANNER'S HALLMARK SHOP 50,1000003575,5057334405,10/03/2025,,CHRISTMAS,Invoice,OPEN,"$9,608.47",4013020550
BANNER'S HALLMARK SHOP 50,1000003575,5057335418,10/03/2025,,CHRISTMAS,Invoice,OPEN,$818.40,4013058660
BANNER'S HALLMARK SHOP 50,1000003575,5057336374,10/03/2025,,EVERYDAY,Invoice,OPEN,$25.46,4013065693
BANNER'S HALLMARK SHOP 50,1000003575,1000003575202510-5057330460,10/02/2025,,,SBT-Invoice,OPEN,$3.00,
BANNER'S HALLMARK SHOP 50,1000003575,5057265081,10/02/2025,,EVERYDAY,Invoice,OPEN,$95.34,4013020553
BANNER'S HALLMARK SHOP 50,1000003575,5057265083,10/02/2025,,EVERYDAY,Invoice,OPEN,$144.00,4013020553
BANNER'S HALLMARK SHOP 50,1000003575,5057265084,10/02/2025,,EVERYDAY,Invoice,OPEN,"$5,784.05",4013020553
BANNER'S HALLMARK SHOP 50,1000003575,5057265807,10/02/2025,,HLWN EID(RAMADN),Invoice,OPEN,"$26,876.23",4013020548
BANNER'S HALLMARK SHOP 50,1000003575,5057268780,10/02/2025,,CHRISTMAS,Invoice,OPEN,"$4,079.24",4013020552
BANNER'S HALLMARK SHOP 50,1000003575,5057268961,10/02/2025,,HLWN EID(RAMADN),Invoice,OPEN,"$1,441.64",4013058659
BANNER'S HALLMARK SHOP 50,1000003575,5057270395,10/02/2025,,EVERYDAY,Invoice,OPEN,"$4,980.39",4013020551
BANNER'S HALLMARK SHOP 50,1000003575,5057270398,10/02/2025,,EVERYDAY,Invoice,OPEN,$9.22,4013020551
BANNER'S HALLMARK SHOP 50,1000003575,5057331607,10/02/2025,,CHRISTMAS,Invoice,OPEN,"$2,438.00",4013020555
BANNER'S HALLMARK SHOP 50,1000003575,5057331608,10/02/2025,,CHRISTMAS,Invoice,OPEN,$449.00,4013030522
BANNER'S HALLMARK SHOP 50,1000003575,5057331609,10/02/2025,,CHRISTMAS,Invoice,OPEN,$963.00,4013032090
BANNER'S HALLMARK SHOP 50,1000003575,5057196447,10/01/2025,TECHNO SP 5,CHRISTMAS,Invoice,OPEN,"$1,260.00",4013020556
BANNER'S HALLMARK SHOP 50,1000003575,5057198281,10/01/2025,,CHRISTMAS,Invoice,OPEN,"$2,728.54",4013022104
BANNER'S HALLMARK SHOP 50,1000003575,5057198282,10/01/2025,,JEWISH NEW YEAR,Invoice,OPEN,"$1,303.10",4013029094
BANNER'S HALLMARK SHOP 50,1000003575,5057198283,10/01/2025,,THANKSGIVING,Invoice,OPEN,"$1,159.10",4013029094
BANNER'S HALLMARK SHOP 50,1000003575,5057264228,10/01/2025,,CHRISTMAS,Invoice,OPEN,"$11,844.68",4013020547
BANNER'S HALLMARK SHOP 50,1000003575,5057266800,10/01/2025,OCT WINNG FEE,,Debit Memo,PAID,$296.00,
BANNER'S HALLMARK SHOP 50,1000003575,5057266807,10/01/2025,Oct Smartlync Fee,,Debit Memo,PAID,$30.00,
BANNER'S HALLMARK SHOP 51,1000055311,5059118790,10/30/2025,,CHRISTMAS,Invoice,OPEN,$44.96,4013270093
BANNER'S HALLMARK SHOP 51,1000055311,5059047709,10/29/2025,,CHRISTMAS,Invoice,OPEN,$379.28,4013270095
BANNER'S HALLMARK SHOP 51,1000055311,5058844727,10/27/2025,R001897234,,Credit Memo,OPEN,$-541.23,
BANNER'S HALLMARK SHOP 51,1000055311,5058844734,10/27/2025,OMNI-SFS,,Credit Memo,OPEN,$-48.64,
BANNER'S HALLMARK SHOP 51,1000055311,5058844738,10/27/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-38.76,
BANNER'S HALLMARK SHOP 51,1000055311,5058708761,10/24/2025,VIP KIT,CHRISTMAS,Invoice,OPEN,$180.00,4013160938
BANNER'S HALLMARK SHOP 51,1000055311,5058713978,10/24/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$98.06,
BANNER'S HALLMARK SHOP 51,1000055311,5058377450,10/20/2025,OMNI-SFS,,Credit Memo,OPEN,$-29.99,
BANNER'S HALLMARK SHOP 51,1000055311,5058377456,10/20/2025,R001896118,,Credit Memo,OPEN,$-500.36,
BANNER'S HALLMARK SHOP 51,1000055311,5058377464,10/20/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-41.19,
BANNER'S HALLMARK SHOP 51,1000055311,5058241189,10/17/2025,VIP KIT,CHRISTMAS,Invoice,OPEN,$540.00,4013160939
BANNER'S HALLMARK SHOP 51,1000055311,5058177809,10/16/2025,10/2025 GC FEE,,Debit Memo,PAID,$475.00,
BANNER'S HALLMARK SHOP 51,1000055311,5058113791,10/15/2025,,CHRISTMAS,Invoice,OPEN,$110.00,4013149875
BANNER'S HALLMARK SHOP 51,1000055311,5058115551,10/15/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$299.13,
BANNER'S HALLMARK SHOP 51,1000055311,5058024989,10/14/2025,,EVERYDAY,Invoice,OPEN,$7.44,4013142852
BANNER'S HALLMARK SHOP 51,1000055311,5057904923,10/13/2025,OMNI-SFS,,Credit Memo,OPEN,$-48.35,
BANNER'S HALLMARK SHOP 51,1000055311,5057904928,10/13/2025,R001895001,,Credit Memo,OPEN,$-619.99,
BANNER'S HALLMARK SHOP 51,1000055311,5057959598,10/13/2025,,CHRISTMAS,Invoice,OPEN,$118.00,4013138459
